InvoiceNo,SKU,Quantity,Discount,Order Date,Order Month,Order Year,Customer ID,Payment Method,SalesChannel,Shipping Date,Shipping Month,Shipping Year,Product Category,Subcategory,Season,Product Gender,Price,Cost,Country,Customer Name,Customer Gender,Age,ShipmentProvider,Warehouse,Priority
100031,ACC-AS-F-600211900,"	1",0.2,23/1/2020,1,2020,42905,paypall,In Store,1/23/2020,1,2020,Accessories,Watches,All Seasons,Woma,802,353.2226567,Norway,Else Be,@male,26,,,
106011,ACC-AS-F-600211900,"	1",0.2,30/6/2020,6,2020,72809,paypall,In Store,30\6\2020,6,2020,Accessories,Watches,All Seasons,Women,802,353.2226567,Australia,David Simpson,Male,46,,,
106117,ACC-AS-F-600211900,"	1",0.2,8/6/2020,6,2020,57101, paypall ,In Store,8\6\2020,6,2020,Accessories,Watches,All Seasons,Women,802,353.2226567,Spain,Buenaventura de Verdejo,@male,29,,,
106391,ACC-AS-F-600211900,"	1",0.2,3/6/2020,6,2020,35913, paypall,In Store,3\6\2020,6,2020,Accessories,Watches,All Seasons,Women,802,353.2226567,Netherlands,Nolle Koeman,@male,18,,,
107868,ACC-AS-F-600211900,"	1",0.2,7/8/2020,8,2020,75494, paypall ,In Store ,8/7/2020,8,2020,Accessories,Watches,All Seasons,Woma,802,353.2226567,Australia,Bradley Miranda,Male,51,,,
108143,ACC-AS-F-600211900,"	1",0.2,18/8/2020,8,2020,83272, paypall,In Store ,18\8\2020,8,2020,Accessories,Watches,All Seasons,Woma,802,353.2226567,Australia,Steven Archer,Male,22,,,
113276,ACC-AS-F-600211900,"	1",0.2,3/12/2020,12,2020,99040,paypall,In Store,12/3/2020,12,2020,Accessories,Watches,All Seasons,Woma,802,353.2226567,Netherlands,Mette van Hoevel en van Zwindrecht-de Kok,@male,29,,,
113689,ACC-AS-F-600211900,"	1",0.2,24/12/2020,12,2020,87043, paypall,In Store,12/24/2020,12,2020,Accessories,Watches,All Seasons,Woman,802,353.2226567,Netherlands,Marijn van Wickerode-Neuteboom,Male,31,,,
113771,ACC-AS-F-600211900,"	1",0.2,18/12/2020,12,2020,49195,paypall,In Store,12/18/2020,12,2020,Accessories,Watches,All Seasons,Woman,802,353.2226567,Spain,Eleuterio Grate,Male,33,,,
114562,ACC-AS-F-600211900,"	1",0.2,23/12/2020,12,2020,68993,paypall ,In Store,12/23/2020,12,2020,Accessories,Watches,All Seasons,Woman,802,353.2226567,Sweden,Ingemar Pettersson,Male,24,,,
114914,ACC-AS-F-600211900,"	1",0.2,30/12/2020,12,2020,18773,paypall ,In Store,30\12\2020,12,2020,Accessories,Watches,All Seasons,Woman,802,353.2226567,Australia,Eric Miller,Male,41,,,
100038,ACC-AS-F-600211840,"	1",0.2,31/1/2020,1,2020,69203,Cash ,In Store ,31\1\2020,1,2020,Accessories,Watches,All Seasons,Women,858,408.5673809,Portugal,Anita Coelho,Female,45,,,
100458,ACC-AS-F-600211840,"	1",0.2,21/1/2020,1,2020,14166, Cash,In Store,21\1\2020,1,2020,Accessories,Watches,All Seasons,Woma,858,408.5673809,United States,Emily Wright,@female,40,,,
100588,ACC-AS-F-600211840,"	1",0.2,2/1/2020,1,2020,95402, Cash,In Store ,2\1\2020,1,2020,Accessories,Watches,All Seasons,Woma,858,408.5673809,United Kingdom,Dr Mathew Price,Female,26,,,
100905,ACC-AS-F-600211840,"	1",0.2,8/2/2020,2,2020,91504,Cash,In Store,2/8/2020,2,2020,Accessories,Watches,All Seasons,Women,858,408.5673809,United States,Robin Smith,@female,24,,,
105792,ACC-AS-F-600211840,"	1",0.2,21/6/2020,6,2020,97278, Cash ,In Store ,6/21/2020,6,2020,Accessories,Watches,All Seasons,Woma,858,408.5673809,France,Jacqueline Germain,@female,22,,,
107643,ACC-AS-F-600211840,"	1",0.2,8/8/2020,8,2020,99431,Cash,In Store ,8\8\2020,8,2020,Accessories,Watches,All Seasons,Woman,858,408.5673809,Norway,Sindre Nguyen,@female,49,,,
108270,ACC-AS-F-600211840,"	1",0.2,2/8/2020,8,2020,12220,Cash ,In Store ,8/2/2020,8,2020,Accessories,Watches,All Seasons,Woman,858,408.5673809,Spain,Marisa Solera-Garay,Female,43,,,
108295,ACC-AS-F-600211840,"	1",0.2,8/8/2020,8,2020,11748,Cash ,In Store,8\8\2020,8,2020,Accessories,Watches,All Seasons,Woma,858,408.5673809,Germany,Dietlinde Weitzel,@female,43,,,
113208,ACC-AS-F-600211840,"	1",0.2,23/12/2020,12,2020,45559,Cash ,In Store,23\12\2020,12,2020,Accessories,Watches,All Seasons,Woman,858,408.5673809,Sweden,Ann-Charlotte Holmberg,Female,30,,,
113434,ACC-AS-F-600211840,"	1",0.2,18/12/2020,12,2020,75493, Cash,In Store,12/18/2020,12,2020,Accessories,Watches,All Seasons,Women,858,408.5673809,Sweden,Anna Larsson,Female,39,,,
113908,ACC-AS-F-600211840,"	1",0.2,29/12/2020,12,2020,75051, Cash,In Store,12/29/2020,12,2020,Accessories,Watches,All Seasons,Woma,858,408.5673809,United Kingdom,Mrs Lydia Owens,@female,35,,,
113951,ACC-AS-F-600211840,"	1",0.2,2/12/2020,12,2020,30913,Cash ,In Store ,2\12\2020,12,2020,Accessories,Watches,All Seasons,Woman,858,408.5673809,Italy,Dott. Monica Montecchi,Female,26,,,
114311,ACC-AS-F-600211840,"	1",0.2,3/12/2020,12,2020,93795, Cash ,In Store,12/3/2020,12,2020,Accessories,Watches,All Seasons,Woman,858,408.5673809,United States,Danielle Navarro,Female,47,,,
114710,ACC-AS-F-600211840,"	1",0.2,18/12/2020,12,2020,83871,Cash,In Store ,18\12\2020,12,2020,Accessories,Watches,All Seasons,Women,858,408.5673809,Spain,Angelina Cid Leiva,Female,45,,,
105904,ACC-AS-F-600211840,"	1",0.2,13/6/2020,6,2020,37666,Cash,In Store,13\6\2020,6,2020,Accessories,Watches,All Seasons,Woman,858,408.5673809,Sweden,Anders Hagstrm,Male,31,,,
106128,ACC-AS-F-600211840,"	1",0.2,23/6/2020,6,2020,56063, Cash ,In Store ,6/23/2020,6,2020,Accessories,Watches,All Seasons,Woma,858,408.5673809,Italy,Ignazio Zetticci,@male,20,,,
106398,ACC-AS-F-600211840,"	1",0.2,2/6/2020,6,2020,97202, Cash ,In Store ,6/2/2020,6,2020,Accessories,Watches,All Seasons,Woma,858,408.5673809,Australia,James Gutierrez,@male,34,,,
107400,ACC-AS-F-600211840,"	1",0.2,3/8/2020,8,2020,74080, Cash,In Store ,3\8\2020,8,2020,Accessories,Watches,All Seasons,Woman,858,408.5673809,Sweden,Torsten Abrahamsson,@male,23,,,
108156,ACC-AS-F-600211840,"	1",0.2,25/8/2020,8,2020,47808,Cash ,In Store,25\8\2020,8,2020,Accessories,Watches,All Seasons,Woma,858,408.5673809,Portugal,Srgio Azevedo-S,Male,41,,,
113395,ACC-AS-F-600211840,"	1",0.2,24/12/2020,12,2020,74468, Cash ,In Store ,24\12\2020,12,2020,Accessories,Watches,All Seasons,Woman,858,408.5673809,Portugal,Emanuel Monteiro,@male,38,,,
100338,ACC-AS-F-600211840,"	1",0.2,16/1/2020,1,2020,61730,Credit Card ,In Store ,16\1\2020,1,2020,Accessories,Watches,All Seasons,Women,858,408.5673809,Italy,Eliana Pisani-Giolitti,@female,53,,,
105594,ACC-AS-F-600211840,"	1",0.2,20/6/2020,6,2020,67812, Credit Card ,In Store ,6/20/2020,6,2020,Accessories,Watches,All Seasons,Woman,858,408.5673809,Italy,Amanda Salvo,Female,36,,,
106304,ACC-AS-F-600211840,"	1",0.2,29/6/2020,6,2020,15656,Credit Card ,In Store ,6/29/2020,6,2020,Accessories,Watches,All Seasons,Women,858,408.5673809,United States,Jeanette Banks,Female,58,,,
106304,ACC-AS-F-600211840,"	1",0.2,29/6/2020,6,2020,15656, Credit Card,In Store ,6/29/2020,6,2020,Accessories,Watches,All Seasons,Women,858,408.5673809,United States,Jeanette Banks,@female,58,,,
108394,ACC-AS-F-600211840,"	1",0.2,13/8/2020,8,2020,24033,Credit Card ,In Store ,8/13/2020,8,2020,Accessories,Watches,All Seasons,Woma,858,408.5673809,Australia,Angela Smith,Female,50,,,
111990,ACC-AS-F-600211840,"	1",0.2,1/12/2020,12,2020,31579,Credit Card,In Store,1\12\2020,12,2020,Accessories,Watches,All Seasons,Woman,858,408.5673809,Netherlands,Elin Elsenaar,Female,28,,,
113574,ACC-AS-F-600211840,"	1",0.2,25/12/2020,12,2020,73266, Credit Card ,In Store ,12/25/2020,12,2020,Accessories,Watches,All Seasons,Woman,858,408.5673809,United Kingdom,Josephine Morgan,@female,53,,,
113732,ACC-AS-F-600211840,"	1",0.2,1/12/2020,12,2020,62234,Credit Card ,In Store ,1\12\2020,12,2020,Accessories,Watches,All Seasons,Woman,858,408.5673809,Sweden,Elisabet Eriksson,Female,27,,,
114450,ACC-AS-F-600211840,"	1",0.2,28/12/2020,12,2020,87773,Credit Card,In Store,28\12\2020,12,2020,Accessories,Watches,All Seasons,Woman,858,408.5673809,Portugal,Isabela Ribeiro,@female,19,,,
114574,ACC-AS-F-600211840,"	1",0.2,11/12/2020,12,2020,77215, Credit Card ,In Store ,11\12\2020,12,2020,Accessories,Watches,All Seasons,Woman,858,408.5673809,Germany,Frauke Hvel,@female,19,,,
114774,ACC-AS-F-600211840,"	1",0.2,4/12/2020,12,2020,19969,Credit Card ,In Store ,12/4/2020,12,2020,Accessories,Watches,All Seasons,Woma,858,408.5673809,Norway,Hanne Ahmed,@female,59,,,
101260,ACC-AS-F-600211840,"	1",0.2,3/2/2020,2,2020,58658, Credit Card ,In Store ,2/3/2020,2,2020,Accessories,Watches,All Seasons,Woman,858,408.5673809,France,Victor Jacquet du Blondel,@male,23,,,
106431,ACC-AS-F-600211840,"	1",0.2,16/6/2020,6,2020,39781, Credit Card,In Store,6/16/2020,6,2020,Accessories,Watches,All Seasons,Woma,858,408.5673809,Sweden,Axel Andersson,Male,47,,,
108154,ACC-AS-F-600211840,"	1",0.2,24/8/2020,8,2020,64738, Credit Card ,In Store,24\8\2020,8,2020,Accessories,Watches,All Seasons,Woman,858,408.5673809,United States,Daniel Herrera,Male,58,,,
114186,ACC-AS-F-600211840,"	1",0.2,3/12/2020,12,2020,42507,Credit Card,In Store ,3\12\2020,12,2020,Accessories,Watches,All Seasons,Woman,858,408.5673809,Italy,Pasqual Collodi,@male,47,,,
114729,ACC-AS-F-600211840,"	1",0.2,22/12/2020,12,2020,22598, Credit Card,In Store,12/22/2020,12,2020,Accessories,Watches,All Seasons,Woman,858,408.5673809,Australia,Ronald Simpson,@male,42,,,
100135,ACC-AS-F-600211840,"	1",0.2,18/1/2020,1,2020,95912, paypall,In Store ,1/18/2020,1,2020,Accessories,Watches,All Seasons,Women,858,408.5673809,France,Pierre Petitjean,Male,47,,,
100956,ACC-AS-F-600211840,"	1",0.2,17/2/2020,2,2020,37371,paypall,In Store,17\2\2020,2,2020,Accessories,Watches,All Seasons,Women,858,408.5673809,Netherlands,Marinus Guit-van Kasteelen,Male,31,,,
106170,ACC-AS-F-600211840,"	1",0.2,28/6/2020,6,2020,77698,paypall,In Store,28\6\2020,6,2020,Accessories,Watches,All Seasons,Woman,858,408.5673809,Italy,Osvaldo Molesini,@male,30,,,
106189,ACC-AS-F-600211840,"	1",0.2,22/6/2020,6,2020,50260, paypall ,In Store,6/22/2020,6,2020,Accessories,Watches,All Seasons,Woma,858,408.5673809,Germany,Pero Werner,@male,40,,,
106200,ACC-AS-F-600211840,"	1",0.2,16/6/2020,6,2020,52788, paypall ,In Store,16\6\2020,6,2020,Accessories,Watches,All Seasons,Women,858,408.5673809,Italy,Guarino Ughi,@male,57,,,
106403,ACC-AS-F-600211840,"	1",0.2,7/6/2020,6,2020,74352,paypall ,In Store ,7\6\2020,6,2020,Accessories,Watches,All Seasons,Woman,858,408.5673809,France,tienne Rodriguez,@male,24,,,
107530,ACC-AS-F-600211840,"	1",0.2,12/8/2020,8,2020,53034,paypall,In Store ,12\8\2020,8,2020,Accessories,Watches,All Seasons,Women,858,408.5673809,Sweden,Carl Nielsen,Male,58,,,
108297,ACC-AS-F-600211840,"	1",0.2,2/8/2020,8,2020,56060, paypall ,In Store ,8/2/2020,8,2020,Accessories,Watches,All Seasons,Woman,858,408.5673809,Spain,Artemio Valentn Valds,@male,27,,,
114097,ACC-AS-F-600211840,"	1",0.2,9/12/2020,12,2020,10708, paypall,In Store,9\12\2020,12,2020,Accessories,Watches,All Seasons,Woman,858,408.5673809,Sweden,Bjrn Larsson,@male,54,,,
114735,ACC-AS-F-600211840,"	1",0.2,6/12/2020,12,2020,83634,paypall,In Store ,12/6/2020,12,2020,Accessories,Watches,All Seasons,Woma,858,408.5673809,Sweden,Pr Jonasson,@male,23,,,
100634,ACC-AS-F-600211840,"	1",0.2,14/1/2020,1,2020,46076,paypall ,In Store,1/14/2020,1,2020,Accessories,Watches,All Seasons,Woman,858,408.5673809,United Kingdom,Mr Adam Taylor,@female,55,,,
107415,ACC-AS-F-600211840,"	1",0.2,25/8/2020,8,2020,79111,paypall,In Store,25\8\2020,8,2020,Accessories,Watches,All Seasons,Woman,858,408.5673809,France,Rene Maury,@female,38,,,
107766,ACC-AS-F-600211840,"	1",0.2,17/8/2020,8,2020,64711,paypall ,In Store ,17\8\2020,8,2020,Accessories,Watches,All Seasons,Woma,858,408.5673809,Italy,Dott. Gemma Crisafulli,Female,35,,,
107792,ACC-AS-F-600211840,"	1",0.2,29/8/2020,8,2020,95636, paypall ,In Store ,29\8\2020,8,2020,Accessories,Watches,All Seasons,Woman,858,408.5673809,Spain,Luciana Vazquez Caldern,@female,31,,,
108094,ACC-AS-F-600211840,"	1",0.2,10/8/2020,8,2020,34559,paypall,In Store ,10\8\2020,8,2020,Accessories,Watches,All Seasons,Woman,858,408.5673809,United Kingdom,Jack Lewis,@female,57,,,
111644,ACC-AS-F-600211840,"	1",0.2,1/12/2020,12,2020,48500, paypall,In Store,12/1/2020,12,2020,Accessories,Watches,All Seasons,Woma,858,408.5673809,Portugal,Victria Brito,@female,50,,,
114256,ACC-AS-F-600211840,"	1",0.2,15/12/2020,12,2020,99914,paypall ,In Store,15\12\2020,12,2020,Accessories,Watches,All Seasons,Woman,858,408.5673809,United Kingdom,Chloe Evans-Daniels,Female,55,,,
114466,ACC-AS-F-600211840,"	1",0.2,18/12/2020,12,2020,97562, paypall ,In Store,18\12\2020,12,2020,Accessories,Watches,All Seasons,Woman,858,408.5673809,United States,Jessica Cannon,Female,24,,,
114828,ACC-AS-F-600211840,"	1",0.2,13/12/2020,12,2020,81994,paypall,In Store ,13\12\2020,12,2020,Accessories,Watches,All Seasons,Woman,858,408.5673809,Australia,Taylor Miller,Female,32,,,
100119,ACC-AS-F-600211830,"	1",0.2,1/1/2020,1,2020,28076,Credit Card,In Store ,1/1/2020,1,2020,Accessories,Watches,All Seasons,Woman,800,327.216174,Sweden,Ingegerd Lundberg,@female,46,,,
100479,ACC-AS-F-600211830,"	1",0.2,6/1/2020,1,2020,48741,Credit Card ,In Store ,1/6/2020,1,2020,Accessories,Watches,All Seasons,Women,800,327.216174,Portugal,Mafalda-Mia Almeida,@female,25,,,
100500,ACC-AS-F-600211830,"	1",0.2,2/1/2020,1,2020,79927, Credit Card ,In Store,1/2/2020,1,2020,Accessories,Watches,All Seasons,Women,800,327.216174,Netherlands,Veerle Steenbeek,@female,56,,,
100867,ACC-AS-F-600211830,"	1",0.2,6/2/2020,2,2020,64289, Credit Card,In Store,6\2\2020,2,2020,Accessories,Watches,All Seasons,Woman,800,327.216174,United Kingdom,Max Thorpe,Female,55,,,
100923,ACC-AS-F-600211830,"	1",0.2,24/2/2020,2,2020,80099,Credit Card ,In Store,2/24/2020,2,2020,Accessories,Watches,All Seasons,Woma,800,327.216174,Portugal,Gabriela Loureiro,Female,57,,,
105641,ACC-AS-F-600211830,"	1",0.2,2/6/2020,6,2020,88272,Credit Card ,In Store ,6/2/2020,6,2020,Accessories,Watches,All Seasons,Woman,800,327.216174,Netherlands,Veerle Jochems-Bruynzeels,Female,41,,,
105605,ACC-AS-F-600211830,"	1",0.2,30/6/2020,6,2020,15701,Credit Card,In Store,30\6\2020,6,2020,Accessories,Watches,All Seasons,Woma,800,327.216174,Portugal,Kelly Correia,@female,39,,,
106178,ACC-AS-F-600211830,"	1",0.2,23/6/2020,6,2020,59046,Credit Card,In Store ,6/23/2020,6,2020,Accessories,Watches,All Seasons,Woman,800,327.216174,Norway,Kjetil-Ivar Kristoffersen,@female,43,,,
107627,ACC-AS-F-600211830,"	1",0.2,12/8/2020,8,2020,63261,Credit Card,In Store ,8/12/2020,8,2020,Accessories,Watches,All Seasons,Woman,800,327.216174,Norway,Vilde Lund,Female,41,,,
108104,ACC-AS-F-600211830,"	1",0.2,18/8/2020,8,2020,39669,Credit Card ,In Store,18\8\2020,8,2020,Accessories,Watches,All Seasons,Woma,800,327.216174,Germany,Maike Rogge,Female,52,,,
113328,ACC-AS-F-600211830,"	1",0.2,3/12/2020,12,2020,74275,Credit Card,In Store ,3\12\2020,12,2020,Accessories,Watches,All Seasons,Woma,800,327.216174,France,Aurlie Munoz Le De Sousa,Female,23,,,
113768,ACC-AS-F-600211830,"	1",0.2,26/12/2020,12,2020,28043, Credit Card,In Store,26\12\2020,12,2020,Accessories,Watches,All Seasons,Woman,800,327.216174,France,Maggie Gonzalez,Female,20,,,
114116,ACC-AS-F-600211830,"	1",0.2,16/12/2020,12,2020,35921, Credit Card,In Store,16\12\2020,12,2020,Accessories,Watches,All Seasons,Woman,800,327.216174,France,Clina Labb-Vincent,Female,30,,,
100188,ACC-AS-F-600211830,"	1",0.2,26/1/2020,1,2020,56256,Credit Card,In Store ,1/26/2020,1,2020,Accessories,Watches,All Seasons,Woma,800,327.216174,United States,Jeffrey Torres,@male,51,,,
100279,ACC-AS-F-600211830,"	1",0.2,27/1/2020,1,2020,19645, Credit Card,In Store,27\1\2020,1,2020,Accessories,Watches,All Seasons,Woman,800,327.216174,Norway,Odd Lunde,@male,38,,,
101224,ACC-AS-F-600211830,"	1",0.2,23/2/2020,2,2020,78755,Credit Card ,In Store ,23\2\2020,2,2020,Accessories,Watches,All Seasons,Woman,800,327.216174,Belgium,Louis Blondel,@male,48,,,
105567,ACC-AS-F-600211830,"	1",0.2,3/6/2020,6,2020,65709, Credit Card,In Store,6/3/2020,6,2020,Accessories,Watches,All Seasons,Woma,800,327.216174,Portugal,Noa Lopes,Male,32,,,
107485,ACC-AS-F-600211830,"	1",0.2,11/8/2020,8,2020,26619,Credit Card ,In Store ,11\8\2020,8,2020,Accessories,Watches,All Seasons,Woma,800,327.216174,Portugal,Daniel Jesus,Male,27,,,
108056,ACC-AS-F-600211830,"	1",0.2,26/8/2020,8,2020,91585,Credit Card,In Store,8/26/2020,8,2020,Accessories,Watches,All Seasons,Women,800,327.216174,Norway,Johannes-Lars Arnesen,Male,21,,,
108139,ACC-AS-F-600211830,"	1",0.2,1/8/2020,8,2020,90535,Credit Card,In Store,1\8\2020,8,2020,Accessories,Watches,All Seasons,Woma,800,327.216174,Norway,John Lund,@male,58,,,
110041,ACC-AS-F-600211830,"	1",0.2,1/12/2020,12,2020,78108,Credit Card,In Store,12/1/2020,12,2020,Accessories,Watches,All Seasons,Woman,800,327.216174,Portugal,Vicente Reis-Nascimento,@male,51,,,
114057,ACC-AS-F-600211830,"	1",0.2,29/12/2020,12,2020,50364,Credit Card,In Store ,12/29/2020,12,2020,Accessories,Watches,All Seasons,Woman,800,327.216174,France,Franois Pineau Le Bourdon,@male,39,,,
114113,ACC-AS-F-600211830,"	1",0.2,13/12/2020,12,2020,19705,Credit Card ,In Store,12/13/2020,12,2020,Accessories,Watches,All Seasons,Women,800,327.216174,Australia,Brandon Chaney,Male,19,,,
114324,ACC-AS-F-600211830,"	1",0.2,21/12/2020,12,2020,33840,Credit Card,In Store,12/21/2020,12,2020,Accessories,Watches,All Seasons,Women,800,327.216174,Portugal,Gabriel Amaral,@male,29,,,
114618,ACC-AS-F-600211830,"	1",0.2,13/12/2020,12,2020,90270,Credit Card,In Store ,12/13/2020,12,2020,Accessories,Watches,All Seasons,Woman,800,327.216174,Norway,Adrian-Sigurd Nielsen,Male,25,,,
114666,ACC-AS-F-600211830,"	1",0.2,31/12/2020,12,2020,29352, Credit Card ,In Store,12/31/2020,12,2020,Accessories,Watches,All Seasons,Woma,800,327.216174,Norway,Anna Tangen-Knutsen,@male,32,,,
114713,ACC-AS-F-600211830,"	1",0.2,10/12/2020,12,2020,77349, Credit Card ,In Store ,10\12\2020,12,2020,Accessories,Watches,All Seasons,Women,800,327.216174,Sweden,Anders Mrtensson,@male,54,,,
100906,ACC-AS-F-600211830,"	1",0.2,25/2/2020,2,2020,46319,paypall,In Store,25\2\2020,2,2020,Accessories,Watches,All Seasons,Woman,800,327.216174,United States,Julie Lopez,Female,35,,,
101169,ACC-AS-F-600211830,"	1",0.2,22/2/2020,2,2020,33310, paypall ,In Store ,2/22/2020,2,2020,Accessories,Watches,All Seasons,Women,800,327.216174,Belgium,Amlie Renault,@female,22,,,
106050,ACC-AS-F-600211830,"	1",0.2,3/6/2020,6,2020,99391,paypall ,In Store,6/3/2020,6,2020,Accessories,Watches,All Seasons,Women,800,327.216174,Portugal,Kelly Coelho,Female,54,,,
106461,ACC-AS-F-600211830,"	1",0.2,1/6/2020,6,2020,85776, paypall,In Store,1\6\2020,6,2020,Accessories,Watches,All Seasons,Woman,800,327.216174,Australia,Theresa Salazar,@female,52,,,
108333,ACC-AS-F-600211830,"	1",0.2,26/8/2020,8,2020,99211,paypall,In Store,26\8\2020,8,2020,Accessories,Watches,All Seasons,Woman,800,327.216174,United Kingdom,Dr Nathan Morton,@female,38,,,
113515,ACC-AS-F-600211830,"	1",0.2,23/12/2020,12,2020,36661, paypall ,In Store,23\12\2020,12,2020,Accessories,Watches,All Seasons,Woman,800,327.216174,Spain,Clotilde Jimnez-Pez,Female,27,,,
113736,ACC-AS-F-600211830,"	1",0.2,2/12/2020,12,2020,83486, paypall ,In Store,12/2/2020,12,2020,Accessories,Watches,All Seasons,Women,800,327.216174,Sweden,Birgitta Jonsson,Female,52,,,
114124,ACC-AS-F-600211830,"	1",0.2,10/12/2020,12,2020,63728, paypall ,In Store ,10\12\2020,12,2020,Accessories,Watches,All Seasons,Woma,800,327.216174,Italy,Amalia Tiepolo-Tebaldi,Female,58,,,
100690,ACC-AS-F-600211830,"	1",0.2,27/1/2020,1,2020,89881,paypall ,In Store,1/27/2020,1,2020,Accessories,Watches,All Seasons,Women,800,327.216174,Australia,Mario Simmons,@male,23,,,
100742,ACC-AS-F-600211830,"	1",0.2,8/1/2020,1,2020,87302, paypall,In Store,8\1\2020,1,2020,Accessories,Watches,All Seasons,Woma,800,327.216174,Norway,Knut Jensen,Male,20,,,
100872,ACC-AS-F-600211830,"	1",0.2,22/2/2020,2,2020,36858,paypall,In Store,22\2\2020,2,2020,Accessories,Watches,All Seasons,Women,800,327.216174,United States,Michael Mcdowell,Male,44,,,
100876,ACC-AS-F-600211830,"	1",0.2,10/2/2020,2,2020,20589,paypall ,In Store,10\2\2020,2,2020,Accessories,Watches,All Seasons,Women,800,327.216174,Netherlands,Amlie van Nes-van Susa,@male,54,,,
105588,ACC-AS-F-600211830,"	1",0.2,1/6/2020,6,2020,41377, paypall,In Store ,1\6\2020,6,2020,Accessories,Watches,All Seasons,Woma,800,327.216174,Italy,Arnulfo Tognazzi,Male,25,,,
106020,ACC-AS-F-600211830,"	1",0.2,9/6/2020,6,2020,95137,paypall,In Store ,6/9/2020,6,2020,Accessories,Watches,All Seasons,Woman,800,327.216174,United States,Michael Richards,@male,56,,,
106123,ACC-AS-F-600211830,"	1",0.2,20/6/2020,6,2020,39160,paypall ,In Store,20\6\2020,6,2020,Accessories,Watches,All Seasons,Woma,800,327.216174,Spain,Cebrin Roldn Fabregat,Male,56,,,
106301,ACC-AS-F-600211830,"	1",0.2,12/6/2020,6,2020,32142, paypall,In Store,12\6\2020,6,2020,Accessories,Watches,All Seasons,Woma,800,327.216174,Belgium,Ren Le Brunel,@male,29,,,
106363,ACC-AS-F-600211830,"	1",0.2,29/6/2020,6,2020,45658,paypall,In Store ,29\6\2020,6,2020,Accessories,Watches,All Seasons,Woman,800,327.216174,Sweden,Carl Andersson,Male,53,,,
108256,ACC-AS-F-600211830,"	1",0.2,15/8/2020,8,2020,69814,paypall ,In Store,8/15/2020,8,2020,Accessories,Watches,All Seasons,Women,800,327.216174,Germany,Heinz-Peter Keudel,Male,41,,,
108267,ACC-AS-F-600211830,"	1",0.2,1/8/2020,8,2020,94267, paypall ,In Store,1\8\2020,8,2020,Accessories,Watches,All Seasons,Woman,800,327.216174,Belgium,Roland Samson,@male,33,,,
113545,ACC-AS-F-600211830,"	1",0.2,28/12/2020,12,2020,36539, paypall ,In Store ,12/28/2020,12,2020,Accessories,Watches,All Seasons,Woma,800,327.216174,Germany,Univ.Prof. Aleksandar Schottin B.Eng.,Male,39,,,
113771,ACC-AS-F-600211830,"	1",0.2,18/12/2020,12,2020,49195, paypall ,In Store ,12/18/2020,12,2020,Accessories,Watches,All Seasons,Woma,800,327.216174,Spain,Eleuterio Grate,@male,33,,,
114302,ACC-AS-F-600211830,"	1",0.2,8/12/2020,12,2020,59143,paypall ,In Store ,12/8/2020,12,2020,Accessories,Watches,All Seasons,Women,800,327.216174,Germany,Diethard Mosemann,Male,20,,,
114650,ACC-AS-F-600211830,"	1",0.2,7/12/2020,12,2020,95577, paypall ,In Store ,12/7/2020,12,2020,Accessories,Watches,All Seasons,Woman,800,327.216174,Belgium,Sbastien Aubry,Male,51,,,
115028,ACC-AS-F-600211830,"	1",0.2,14/12/2020,12,2020,86616,paypall ,In Store,12/14/2020,12,2020,Accessories,Watches,All Seasons,Woman,800,327.216174,Sweden,Richard Nilsson,@male,57,,,
